数据集ID,数据资源名称,数据领域,数据资源类型,开放属性,PotentialUse_CRITIC,PotentialUse_CRITIC_percentile,topic_public_value_score,semantic_clarity_score,data_richness_score,machine_readability_score,timeliness_score,spatiotemporal_capability_score,combinability_score,ActualUse_type_percentile,DormantScore_rule,rule_dormant_candidate
13401,市政区域环境质量日常检查信息,资源环境,数据接口,有条件开放,0.6603742818834512,0.7721983436418912,0.8458333333333333,0.7356435643564356,0.857612223993176,0.42000000000000004,0.5752987421383647,0.7849999999999999,0.7126483526960111,0.5026444263628966,0.2695539172789946,0
14182,徐汇区志愿服务中心表,民生服务,数据产品,无条件开放,0.6602932061496671,0.772093510850194,0.8374999999999999,0.49843234323432345,0.18931335008681532,1.0,0.5885691823899372,0.7749999999999999,0.47172613444358735,0.4261142362613587,0.34597927458883526,1
O1928138382025096,宝山区船舶安全检验证书核发信息,公共安全,数据产品,无条件开放,0.6602363592456308,0.7719886780584967,0.8,0.7064562706270626,0.26092790993831005,1.0,0.3386635220125786,0.7749999999999999,0.47172613444358735,0.8559065339679792,-0.08391785590948253,0
O5915184132025212,长江口中华鲟等水生生物资源及栖息地监测和保护能力建设项目概算调整表,民生服务,数据产品,无条件开放,0.6602193839703827,0.7718838452667994,0.7541666666666665,0.829950495049505,0.38272585571858325,1.0,0.2472877358490566,0.585,0.5826996111703351,0.4857204673301601,0.2861633779366393,0
12913,徐汇区漕河泾街道绿地信息,城市建设,数据产品,无条件开放,0.6602077322844201,0.7717790124751022,0.7625,0.6959983498349834,0.2191086888880809,1.0,0.3992610062893082,0.7749999999999999,0.47172613444358735,0.5100605798355691,0.2617184326395331,0
O2813842482025118,黄浦区信息管线信息表,城市建设,数据产品,有条件开放,0.6601897412104654,0.771674179683405,0.6791666666666666,0.6286303630363036,0.47496133202647206,1.0,0.46970125786163525,0.47500000000000003,0.6599254361849097,0.06122890523582865,0.7104452744475763,1
O1928138382025425,上海市嘉定区卫生健康委员会慢病-生活习惯与健康指标,卫生健康,数据产品,有条件开放,0.6601116118038585,0.7715693468917078,0.7541666666666665,0.8645833333333334,0.28000928170525097,1.0,0.41136792452830195,0.575,0.3717261344435873,0.3331890956295976,0.43838025126211017,1
O5915184212025022,浦东新区社区生活服务中心,民生服务,数据产品,无条件开放,0.6600778560336392,0.7714645141000105,0.7541666666666665,0.5039191419141914,0.17990786210855897,1.0,0.4003616352201258,0.9749999999999999,0.5717261344435873,0.46624837732583296,0.3052161367741775,1
AH1002016050,港口危货作业许可证,道路交通,数据产品,无条件开放,0.6600685372446106,0.7713596813083132,0.6791666666666666,0.5107879537953796,0.38151882162473766,1.0,0.3408647798742138,0.7849999999999999,0.7542818533299858,0.8608827347468628,-0.0895230534385496,0
O1928138382025078,宝山区民办非企业单位登记信息,民生服务,数据产品,无条件开放,0.6600403287260155,0.771254848516616,0.8374999999999999,0.6995049504950495,0.24608070061655915,1.0,0.3386635220125786,0.7749999999999999,0.47172613444358735,0.31501514495889227,0.4562397035577237,1
5524,徐汇区枫林街道居委信息,民生服务,数据产品,无条件开放,0.6599953322766666,0.7711500157249187,0.8791666666666665,0.6828589108910891,0.16506217718831756,1.0,0.3992610062893082,0.7749999999999999,0.47172613444358735,0.7762873215058417,-0.005137305780922974,0
O1928138382025767,青浦区跨国公司总部,经济建设,数据接口,有条件开放,0.6599937853960064,0.7710451829332216,0.7250000000000001,0.7201938943894389,0.48626539036000915,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.67229256963487,0.5455655004068348,0.22547968252638673,0
AC5002015001,市级政府部门统计调查项目信息,经济建设,数据产品,无条件开放,0.6599373312943169,0.7709403501415243,0.6416666666666667,0.555940594059406,0.30139292301839876,1.0,0.38599056603773585,0.7849999999999999,0.7321971055197907,0.9420164430982259,-0.17107609295670156,0
O9351158002025005,市容环卫城管—渣土综合监管—船舶处置证信息,城市建设,数据接口,有条件开放,0.6599335005899212,0.770835517349827,0.6375,0.4964315181518152,0.7129805458521777,0.42000000000000004,0.8088836477987422,0.9849999999999999,0.7916003794731097,0.2676973148901546,0.5031382024596724,1
11927,环卫车辆信息,城市建设,数据接口,有条件开放,0.6599066497424482,0.7707306845581298,0.6791666666666666,0.4448844884488449,0.7165907524128013,0.42000000000000004,0.8297955974842768,0.9849999999999999,0.8087155919845299,0.38588283157038245,0.3848478529877473,1
12211,青浦区教职工专任教师情况,教育科技,数据接口,无条件开放,0.6598909710029676,0.7706258517664325,0.6416666666666667,0.3752062706270627,0.47199221008240183,1.0,0.3992610062893082,0.7749999999999999,0.8179524354786482,0.7629170056956875,0.007708846070744957,0
12191,青浦区历年青浦区进出口总额,经济建设,数据接口,无条件开放,0.6598188194091138,0.7705210189747353,0.6416666666666667,0.37869224422442244,0.4713963410475112,1.0,0.3992610062893082,0.7749999999999999,0.8112551633673841,0.7558991049633849,0.01462191401135049,0
10162,上海司法鉴定机构信息,机构团体,数据接口,无条件开放,0.6597900194787404,0.7704161861830381,0.4541666666666667,0.13605610561056106,0.4546824807375366,1.0,0.9641981132075471,0.585,0.7112551633673841,0.8372660699755899,-0.06684988379255186,0
O1928138422025073,松江区公办幼儿园收费单位名单及信息,教育科技,数据接口,有条件开放,0.6597584488829247,0.7703113533913408,0.6833333333333335,0.612190594059406,0.6466884253778007,0.42000000000000004,0.7242610062893081,0.9749999999999999,0.8019170626737462,0.33350284784377543,0.4368085055475654,1
5532,徐汇区漕河泾街道居委信息,民生服务,数据产品,无条件开放,0.6597435328286341,0.7702065205996436,0.8791666666666665,0.6967409240924092,0.1450724900321555,1.0,0.3992610062893082,0.7749999999999999,0.47172613444358735,0.6979662483773258,0.07224027222231777,0
6645,普陀区建设用地审批结果,城市建设,数据产品,无条件开放,0.6597433447762568,0.7701016878079463,0.7625,0.657858910891089,0.2676882363851543,1.0,0.397059748427673,0.7749999999999999,0.47172613444358735,0.816313284292514,-0.04621159648456774,0
5883,浦东新区保税区管理局行政处罚信息-法人,信用服务,数据产品,有条件开放,0.6597361649067754,0.769996855016249,0.5666666666666665,0.5699051155115512,0.29537191813845315,1.0,0.6347955974842767,0.575,0.6542818533299858,0.5845954132410212,0.18540144177522788,0
12279,青浦区全区河流情况,资源环境,数据接口,无条件开放,0.6597347888230335,0.7698920222245519,0.7208333333333333,0.334302805280528,0.48377250292539653,1.0,0.3992610062893082,0.7749999999999999,0.8073981668762109,0.7642392188771359,0.005652803347416024,0
O2813839372025005,普陀区公共卫生知识问答表,卫生健康,数据产品,无条件开放,0.6596529658732841,0.7697871894328546,0.7541666666666665,0.604414191419142,0.4516021742376421,1.0,0.4575943396226415,0.47500000000000003,0.6917607272592409,0.3462786672436175,0.4235085221892371,1
O1928138402025143,静安区统计年鉴-2.3各街道、镇户籍人口性别结构,社会发展,数据产品,无条件开放,0.6596348525845808,0.7696823566411574,0.7291666666666666,0.7836221122112211,0.2290223972348446,1.0,0.481808176100629,0.47500000000000003,0.6530751181314588,0.363154478580701,0.40652787806045637,1
14202,徐汇区住宅小区明细表,城市建设,数据产品,无条件开放,0.6596193348291344,0.7695775238494601,0.7625,0.47417491749174917,0.26003779422075635,1.0,0.5885691823899372,0.7749999999999999,0.47172613444358735,0.5279099956728689,0.2416675281765912,0
O1928138382025894,青浦区四区社区卫生服务人员素质,卫生健康,数据接口,有条件开放,0.6595987189836023,0.7694726910577628,0.7958333333333333,0.7854166666666667,0.3743905551320985,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.645559712773185,0.31061838893409277,0.45885430212367007,1
8578,虹口区劳动就业服务信息,民生服务,数据产品,有条件开放,0.6595876711973877,0.7693678582660656,0.7958333333333333,0.6016707920792079,0.31524729780457905,1.0,0.4003616352201258,0.7749999999999999,0.47172613444358735,0.726308957161402,0.043058901104663594,0
O1928138382025893,青浦区市容环境管理中心年度决算,城市建设,数据接口,有条件开放,0.6595820492604609,0.7692630254743684,0.7625,0.7722978547854785,0.407610013021424,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.6507503977060424,0.5557363710333605,0.21352665444100793,0
AC4002015013,危险废物经营许可证名单,资源环境,数据产品,无条件开放,0.6595478426832831,0.7691581926826712,0.7208333333333333,0.6155321782178218,0.23586515690280535,1.0,0.34196540880503146,0.7849999999999999,0.7238129938164972,0.9541324102120294,-0.18497421752935828,0
O2813839472026039,金山区2024年“三秋”秸秆还田补贴汇总表,经济建设,数据产品,有条件开放,0.6595252534207593,0.7690533598909739,0.6833333333333335,0.7093028052805281,0.1423267686494719,1.0,0.5147971698113207,0.7749999999999999,0.40249999999999997,0.012332323669407183,0.7567210362215667,1
O5915184212025017,浦东新区老年活动室,民生服务,数据产品,无条件开放,0.6595243339458277,0.7689485270992766,0.7541666666666665,0.46227310231023105,0.22951385962688745,1.0,0.4003616352201258,0.9749999999999999,0.5717261344435873,0.4543487667676331,0.31459976033164355,1
O1928138382025803,青浦区水稻种植补贴预拨面积及资金表,农业农村,数据接口,有条件开放,0.6595210948739216,0.7688436943075794,0.6458333333333334,0.80625,0.4189887725363088,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.670900828051611,0.5286818551668023,0.24016183914077704,0
O2813839472025101,金山区文化和旅游局2024年度决算表-财政拨款收入支出决算总表,经济建设,数据产品,无条件开放,0.6595144978388766,0.7687388615158822,0.6416666666666667,0.7952970297029703,0.3194697508691398,1.0,0.39493867924528303,0.575,0.5707344361146203,0.2393985287754219,0.5293403327404603,1
14312,浦东新区行政区划-居委会筹备组,民生服务,数据产品,无条件开放,0.6595018386541752,0.768634028724185,0.7541666666666665,0.5143770627062706,0.1617901231359234,1.0,0.4003616352201258,0.9749999999999999,0.5717261344435873,0.44147555170921676,0.3271584770149682,1
2248,经营许可证（批发不带储存）首次申请企业基本信息,公共安全,数据接口,有条件开放,0.6594899737872556,0.7685291959324877,0.7583333333333334,0.7751856435643565,0.5561413667729893,0.42000000000000004,0.8352987421383649,0.7849999999999999,0.6573981668762109,0.6318144833197722,0.1367147126127155,0
1250,崇明区客轮公司石洞口站航班信息,道路交通,数据产品,无条件开放,0.659466292219869,0.7684243631407904,0.6375,0.5690800330033003,0.257254710830615,1.0,0.41136792452830195,0.7749999999999999,0.7390474235732415,0.7855906533967979,-0.017166290256007466,0
O1928138422025196,上海市松江区生态环境局_综合管理平台建设_空气质量微站站点信息表（新）,资源环境,数据接口,无条件开放,0.6594596006915542,0.7683195303490932,0.7208333333333333,0.7821782178217822,0.510626665902701,0.42000000000000004,0.9652987421383648,0.675,0.6802541481068275,0.3909682668836452,0.37735126346544795,1
12714,青浦区分地区财政,经济建设,数据接口,无条件开放,0.6593894212303856,0.7682146975573959,0.7250000000000001,0.3419554455445544,0.4634428814104244,1.0,0.4003616352201258,0.7749999999999999,0.81304467904276,0.7502034174125305,0.018011280144865416,0
1846,徐汇区义务阶段招生（公办初中）对口范围,教育科技,数据产品,有条件开放,0.6593617087929654,0.7681098647656988,0.6833333333333335,0.8062912541254126,0.2380772001826591,1.0,0.3992610062893082,0.575,0.6238129938164972,0.6198615318044137,0.14824833296128503,0
10083,普陀区社会组织基本信息,民生服务,数据产品,无条件开放,0.6593365464437471,0.7680050319740015,0.7958333333333333,0.6224628712871287,0.2891186748490615,1.0,0.39816037735849064,0.7749999999999999,0.47172613444358735,0.6070964950237993,0.16090853695020224,0
1240,崇明区客轮公司长兴站航班信息,道路交通,数据产品,无条件开放,0.6593201765916376,0.7679001991823042,0.6375,0.5551980198019801,0.22907520215589025,1.0,0.44658805031446547,0.7749999999999999,0.7390474235732415,0.7546516659454782,0.013248533236826066,0
12741,徐汇区街道单车情况信息,民生服务,数据产品,无条件开放,0.6592803733602427,0.767795366390607,0.8374999999999999,0.7133044554455445,0.14471832064029588,1.0,0.3992610062893082,0.7749999999999999,0.47172613444358735,0.5902206836867157,0.17757468270389132,0
O1928138382025769,青浦区灯塔奖,经济建设,数据接口,有条件开放,0.6592724205548085,0.7676905335989097,0.7250000000000001,0.7132013201320131,0.4896190701079609,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.67229256963487,0.3533360455655004,0.4143544880334093,1
5943,静安区体质指导中心与健康驿站一览表,卫生健康,数据产品,无条件开放,0.6592073428436285,0.7675857008072124,0.7958333333333333,0.7022896039603961,0.17194979341617594,1.0,0.4080660377358491,0.7749999999999999,0.47172613444358735,0.8667243617481609,-0.09913866094094848,0
1059,一张图危废许可证单位基本信息,资源环境,数据接口,有条件开放,0.659203341467867,0.7674808680155153,0.7208333333333333,0.5913366336633663,0.6321137815135974,0.32,0.9201729559748427,0.9849999999999999,0.7261828752832393,0.6493083807973963,0.11817248721811902,0
O2813842482025127,黄浦区雨污合流管线信息表,城市建设,数据产品,有条件开放,0.6591529940554555,0.767376035223818,0.6791666666666666,0.649463696369637,0.4443427443996942,1.0,0.46970125786163525,0.47500000000000003,0.6530751181314588,0.12321505841627,0.644160976807548,1
5522,徐汇区天平街道居委信息,民生服务,数据产品,无条件开放,0.6591429665534086,0.7672712024321208,0.8791666666666665,0.6828589108910891,0.1583137757700882,1.0,0.3992610062893082,0.7749999999999999,0.47172613444358735,0.701427953266984,0.06584324916513673,0
O1928138392025237,虹口区公共安全-特种设备-电梯_北外滩街道,公共安全,数据接口,有条件开放,0.6591247239204752,0.7671663696404235,0.8833333333333334,0.8085602310231023,0.4853746634735629,0.42000000000000004,0.6303930817610064,0.9749999999999999,0.6569951570159852,0.5342758340113913,0.23289053562903217,0
AE2002015005,危化品经营许可证,公共安全,数据产品,无条件开放,0.6590334209868581,0.7670615368487262,0.675,0.10754950495049505,0.5262974966385776,1.0,0.4069654088050315,0.9849999999999999,0.8498564235029521,0.9909130246646474,-0.22385148781592112,0
13606,上海市市容景观照明灯光节目,城市建设,数据接口,无条件开放,0.6590244134823153,0.7669567040570291,0.6375,0.15963283828382838,0.4577438899682683,1.0,0.6138836477987422,0.7849999999999999,0.8236345953963119,0.7409479251423922,0.026008778914636932,0
10521,浦东新区红十字会基本信息,卫生健康,数据产品,无条件开放,0.6589980695121229,0.7668518712653318,0.7958333333333333,0.5081270627062706,0.15188522417286962,1.0,0.6193867924528302,0.7749999999999999,0.47172613444358735,0.5785374296841195,0.18831444158121236,0
O2813839472026005,金山区宗教活动场所信息表,城市建设,数据产品,无条件开放,0.6589893398510881,0.7667470384736346,0.7208333333333333,0.5982260726072608,0.21372753819396206,1.0,0.4236650943396226,0.7749999999999999,0.6446910064281653,0.1529640848117698,0.6137829536618647,1
5525,徐汇区斜土街道居委信息,民生服务,数据产品,无条件开放,0.6589464642229618,0.7666422056819373,0.8791666666666665,0.6828589108910891,0.1567580156435498,1.0,0.3992610062893082,0.7749999999999999,0.47172613444358735,0.7107312851579403,0.05591092052399704,0
O1928138392025662,奉贤区各地区经济作物种植与产出情况表,经济建设,数据接口,有条件开放,0.6589060081678145,0.76653737289024,0.7666666666666667,0.8666666666666666,0.5176816721924254,0.42000000000000004,0.8297955974842768,0.675,0.7174661280921883,0.23037021969080554,0.5361671531994345,1
O1928138382025961,青浦区住宅修缮工程行业监管,城市建设,数据接口,有条件开放,0.6589012073749639,0.7664325400985428,0.8041666666666666,0.8145833333333333,0.37919839983512493,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.5664377253848533,0.44121236777868184,0.32522017231986095,1
11284,嘉定区管网水水质指标信息,卫生健康,数据产品,无条件开放,0.6588490766948362,0.7663277073068456,0.7541666666666665,0.6979785478547855,0.31255855258485465,1.0,0.40366352201257866,0.575,0.6448392849611178,0.595413241021203,0.17091446628564266,0
10393,行政审批----对国外引进林木种子、苗木检疫的许可,城市建设,数据接口,无条件开放,0.6587935929274747,0.7662228745151484,0.6375,0.29156353135313534,0.4081155052596016,1.0,0.7582547169811321,0.585,0.6982446209083266,0.8342148087876322,-0.06799193427248384,0
5877,浦东新区装修垃圾中标运输企业信息,城市建设,数据产品,有条件开放,0.6587644668536222,0.7661180417234511,0.7625,0.5990511551155115,0.15407167502367455,1.0,0.6402987421383648,0.575,0.6130039938867866,0.6235395932496755,0.14257844847377565,0
O2813842482025128,黄浦区交通信号管线信息表,城市建设,数据产品,有条件开放,0.6587629660841321,0.7660132089317538,0.6791666666666666,0.649463696369637,0.4366576236661598,1.0,0.46970125786163525,0.47500000000000003,0.6599254361849097,0.12321505841627,0.6427981505154838,1
9107,宝山区企业新型学徒制培养费用补贴,经济建设,数据产品,无条件开放,0.6587214901361318,0.7659083761400566,0.7666666666666667,0.7661303630363036,0.19140312816703775,1.0,0.3386635220125786,0.7749999999999999,0.47172613444358735,0.7518390307226309,0.01406934541742566,0
12712,青浦区分地区服务业营收利润,经济建设,数据接口,无条件开放,0.6586264557448894,0.7658035433483593,0.6833333333333335,0.35171204620462043,0.46953932135737325,1.0,0.4003616352201258,0.7749999999999999,0.81304467904276,0.7842758340113913,-0.01847229066303202,0
O2813839472025015,金山区第九届“明天的导师”工程-小学学段学科方面教师,教育科技,数据产品,无条件开放,0.6586117712694538,0.7656987105566622,0.6833333333333335,0.7960396039603961,0.33941017941871027,1.0,0.35927830188679244,0.575,0.5599254361849098,0.2565988749459109,0.5090998356107512,1
1083,市商务委财政支持项目管理系统扶持政策,经济建设,数据产品,无条件开放,0.6585892614629779,0.7655938777649649,0.6416666666666667,0.6357260726072608,0.17617262116654764,1.0,0.40476415094339624,0.7849999999999999,0.7130039938867866,0.6808740804846387,0.08471979728032619,0
O5915184212025108,浦东新区各街镇房屋统计信息,民生服务,数据产品,无条件开放,0.6585891198249066,0.7654890449732676,0.7958333333333333,0.5566625412541255,0.24398736253686196,1.0,0.4003616352201258,0.7749999999999999,0.6530751181314588,0.5034617048896581,0.2620273400836095,0
O5915184132025087,上海市2025年第一、二批农机购置与应用补贴产品归档信息表,民生服务,数据产品,无条件开放,0.6585261281107093,0.7653842121815704,0.7124999999999999,0.7702970297029703,0.44700406304434936,1.0,0.2703616352201258,0.585,0.5751598659416539,0.3191259195153613,0.4462582926662091,1
5533,徐汇区华泾镇街道居委信息,民生服务,数据产品,无条件开放,0.6584867414271576,0.7652793793898731,0.8791666666666665,0.6967409240924092,0.13512214519223784,1.0,0.3992610062893082,0.7749999999999999,0.47172613444358735,0.7403721332756382,0.024907246114234893,0
O2813838802025055,嘉定区行政执法中队出勤表,民生服务,数据产品,有条件开放,0.6584755356288291,0.765174546598176,0.8791666666666665,0.6967409240924092,0.33603043309759506,1.0,0.3999481132075472,0.47500000000000003,0.6707344361146202,0.056793595845954135,0.7083809507522218,1
12739,徐汇区错峰停车信息,民生服务,数据产品,无条件开放,0.658450351632526,0.7650697138064787,0.8374999999999999,0.6890057755775577,0.16964672685263116,1.0,0.3992610062893082,0.7749999999999999,0.47172613444358735,0.5175248810038944,0.24754483280258432,0
1080,上海食用农产品流通安全信息追溯管理平台的新闻分类信息,经济建设,数据接口,无条件开放,0.6584490927010405,0.7649648810147814,0.6416666666666667,0.38242574257425743,0.31947100303735243,1.0,0.5102987421383648,0.7849999999999999,0.7861171444043169,0.9283970707892596,-0.16343218977447815,0
6683,普陀区招商服务单位信息,经济建设,数据产品,无条件开放,0.6584488774336369,0.7648600482230842,0.6833333333333335,0.594740099009901,0.21015039194065077,1.0,0.39816037735849064,0.7749999999999999,0.7321971055197907,0.6646473388143661,0.10021270940871807,0
10821,金山区2023年旅游景区开放时间表,文化休闲,数据产品,无条件开放,0.6584137027699355,0.7647552154313869,0.575,0.6822400990099009,0.12803721039073349,1.0,0.3331603773584906,0.9749999999999999,0.5717261344435873,0.8630463003028992,-0.09829108487151228,0
O5915184142025033,行政处罚公示信息,卫生健康,数据产品,无条件开放,0.6584065507025314,0.7646503826396897,0.8791666666666665,0.7625,0.3808265465890441,1.0,0.3018254716981132,0.48500000000000004,0.6463721416083726,0.35352661185633927,0.4111237707833504,1
O2813839472025021,金山区第九届“明天的导师”工程-学前学段学科方面教师,教育科技,数据产品,无条件开放,0.6584038728875399,0.7645455498479925,0.6833333333333335,0.7960396039603961,0.33649804007580725,1.0,0.3602688679245283,0.575,0.5599254361849098,0.22198182604932928,0.5425637237986632,1
6946,杨浦区执业公证人员信息,信用服务,数据接口,无条件开放,0.6583684810421278,0.7644407170562952,0.6083333333333333,0.587809405940594,0.21347762384064908,1.0,0.6402987421383648,0.575,0.6781776855456879,0.9121236777868186,-0.14768296073052334,0
O1928138422025248,黄浦区法人注册地址所属行政区划-街道-居委信息,经济建设,数据接口,有条件开放,0.6583028592820854,0.764335884264598,0.8083333333333335,0.9194925742574258,0.6895150204162409,0.42000000000000004,0.6336949685534592,0.675,0.6888304480903163,0.23037021969080554,0.5339656645737925,1
O1928138402025241,静安区“静邻”就业服务站站点点位信息数据,民生服务,数据产品,无条件开放,0.6582676449977951,0.7642310514729007,0.8791666666666665,0.8043316831683168,0.22716355502042376,0.8300000000000001,0.4432861635220126,0.675,0.7030751181314587,0.15891389009086976,0.605317161382031,1
7385,奉贤区水务局水质检测报告表,卫生健康,数据产品,无条件开放,0.6582661211257045,0.7641262186812035,0.8791666666666665,0.4814150165016501,0.4244196760291923,1.0,0.1625,0.9749999999999999,0.5717261344435873,0.6942881869320641,0.06983803174913938,0
O1928138422025201,上海市松江区生态环境局_综合管理平台建设_辐射数据表（新）,资源环境,数据接口,无条件开放,0.6582640101943577,0.7640213858895062,0.7208333333333333,0.7613861386138614,0.817581037858743,0.42000000000000004,0.9652987421383648,0.47500000000000003,0.5821331759790523,0.7369812855980472,0.02704010029145898,0
O2813839472025024,金山区第九届“明天的导师”工程-职业学校学科方面教师,教育科技,数据产品,无条件开放,0.6582423498300406,0.763916553097809,0.6833333333333335,0.7960396039603961,0.33521921996307635,1.0,0.3602688679245283,0.575,0.5599254361849098,0.4305495456512332,0.3333670074465758,1
12917,徐汇区康健街道绿地信息,城市建设,数据产品,无条件开放,0.658225242616373,0.7638117203061118,0.7625,0.6821163366336633,0.22140892722167166,1.0,0.3992610062893082,0.7749999999999999,0.47172613444358735,0.5322371267849416,0.23157459352117016,0
6884,城乡规划编制乙级资质企业信息,城市建设,数据产品,无条件开放,0.6582142478242334,0.7637068875144145,0.7208333333333333,0.6294554455445545,0.2947526905592666,1.0,0.4058647798742139,0.7849999999999999,0.47172613444358735,0.6908264820424059,0.07288040547200858,0
O1928138382025772,青浦区第九批非物质文化遗产代表性传承人团体名单,社保就业,数据接口,有条件开放,0.6582100530055235,0.7636020547227172,0.7583333333333334,0.7370668316831683,0.4295409464054951,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.673634595396312,0.4832180634662327,0.28038399125648455,0
10085,普陀区历年规模以上建筑业主要指标年报数据,城市建设,数据产品,无条件开放,0.6581862424368852,0.76349722193102,0.7208333333333333,0.7508663366336634,0.14269196680825336,1.0,0.4102672955974843,0.7749999999999999,0.47172613444358735,0.6135871916919082,0.14991003023911176,0
8363,上海市普陀区大型商场信息,民生服务,数据产品,无条件开放,0.6581614696421276,0.7633923891393228,0.7958333333333333,0.5878300330033004,0.16279328085719638,1.0,0.39816037735849064,0.7749999999999999,0.7130039938867866,0.6518823020337516,0.1115100871055712,0
O2813839472025017,金山区第九届“明天的导师”工程-学科骨干后备教师名单,教育科技,数据产品,无条件开放,0.6581488174602305,0.7632875563476256,0.6833333333333335,0.7960396039603961,0.33574485354099215,1.0,0.35927830188679244,0.575,0.5599254361849098,0.25216356555603636,0.5111239907915892,1
6895,上海44片历史文化风貌区名录,城市建设,数据产品,无条件开放,0.6581319378553642,0.7631827235559283,0.7208333333333333,0.6086633663366336,0.3092333709275348,1.0,0.27476415094339623,0.7849999999999999,0.7390474235732415,0.789701427953267,-0.02651870439733872,0
6385,青浦区生活垃圾可回收物点站场体系的规划、建设、运行和监督---各场站信息,民生服务,数据产品,无条件开放,0.6580968881931304,0.763077890764231,0.7958333333333333,0.5183168316831683,0.23810919177127637,1.0,0.3992610062893082,0.7749999999999999,0.7321971055197907,0.7743401125054089,-0.011262221741177858,0
9923,上海市普陀区加油站点名单,民生服务,数据产品,无条件开放,0.6580488349959164,0.7629730579725338,0.7958333333333333,0.5843646864686469,0.16639386932690522,1.0,0.39816037735849064,0.7749999999999999,0.7130039938867866,0.5960623106880139,0.16691074728451993,0
9607,长宁区集中式水箱情况,城市建设,数据接口,无条件开放,0.6579937500072619,0.7628682251808365,0.8041666666666666,0.6585808580858085,0.6353106759308749,0.42000000000000004,0.6402987421383648,0.9749999999999999,0.7612551633673841,0.8757119609438568,-0.11284373576302031,0
O1928138412025081,徐汇区非机动车和行人“电子警察”点位信息表,道路交通,数据产品,无条件开放,0.6579676515033397,0.7627633923891394,0.6791666666666666,0.7397483498349835,0.24248441106944726,1.0,0.5038207547169812,0.575,0.5338820064984549,0.4651665945478148,0.2975967978413246,0
12349,青浦区社会消费品零售总额,经济建设,数据接口,无条件开放,0.6579455498155041,0.7626585595974421,0.6833333333333335,0.3551567656765676,0.45229685979641093,1.0,0.4080660377358491,0.7749999999999999,0.8093761354951592,0.7942432872253865,-0.0315847276279444,0
O2813839472025038,金山区高速公路电子警察,道路交通,数据产品,无条件开放,0.657928368416407,0.7625537268057448,0.7625,0.6197400990099009,0.18695971402709993,1.0,0.40249999999999997,0.7749999999999999,0.6338820064984548,0.48204240588489833,0.2805113209208465,0
O1928138382025966,长宁区人民政府重大行政决策事项目录,民生服务,数据产品,有条件开放,0.6578821414518214,0.7624488940140476,0.8374999999999999,0.7515470297029703,0.26122036625784395,1.0,0.4278773584905661,0.47500000000000003,0.6530751181314588,0.07615750757247945,0.6862913864415682,1
O1928138382025897,青浦区四区社区卫生服务中心门诊量,卫生健康,数据接口,有条件开放,0.6578289806565846,0.7623440612223503,0.7958333333333333,0.7958333333333334,0.3509182748966971,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.6395352021784807,0.48921887713588286,0.27312518408646747,0
O5915184212025063,浦东新区穿堤建筑物,道路交通,数据产品,有条件开放,0.6578284802294259,0.7622392284306531,0.7208333333333333,0.4699463696369637,0.22596811021343666,1.0,0.4003616352201258,0.9749999999999999,0.5717261344435873,0.10785374296841194,0.6543854854622411,1
2653,闵行区“上海市科技小巨人工程”企业信息,教育科技,数据产品,无条件开放,0.6578218227021319,0.7621343956389559,0.6833333333333335,0.6988655115511552,0.29913090690709127,0.8300000000000001,0.27476415094339623,0.9749999999999999,0.7890474235732414,0.7858070099524016,-0.023672614313445695,0
AC5002015071,近三年外商实际投资实际到位金额总额（月度累计）,经济建设,数据产品,无条件开放,0.6577998701953648,0.7620295628472586,0.6416666666666667,0.3442450495049505,0.3773418910195735,1.0,0.5280345911949686,0.7849999999999999,0.7321971055197907,0.995889225443531,-0.23385966259627233,0
8569,虹口区公共厕所基本信息,城市建设,数据接口,有条件开放,0.6577779213568942,0.7619247300555614,0.7625,0.6336014851485148,0.675511082509223,0.42000000000000004,0.6204874213836478,0.9749999999999999,0.8217261344435873,0.6768714401952807,0.08505328986028071,0
1036,外资企业技术改造信息,经济建设,数据产品,无条件开放,0.6577609470289456,0.7618198972638641,0.6833333333333335,0.6016501650165017,0.33380756064024353,1.0,0.27476415094339623,0.7849999999999999,0.7448392849611177,0.7035915188230203,0.05822837844084383,0
O1928138382025866,青浦区传染病聚集性疫情消毒年报,卫生健康,数据接口,有条件开放,0.6577554759703551,0.7617150644721669,0.7958333333333333,0.7854166666666667,0.36384009820287483,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.6395352021784807,0.5524816924328723,0.2092333720392946,0
AB6002015030,拍卖资质企业信息,经济建设,数据产品,无条件开放,0.6576728953614875,0.7616102316804696,0.6416666666666667,0.5211633663366336,0.310178549026586,1.0,0.40476415094339624,0.7849999999999999,0.7238129938164972,0.9697100822154912,-0.20809985053502156,0
